file,class,method,variable,usage
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculosCirculo.java,Code.Java.Abacus.v1.Refactored.CalculosCirculo,main/1[java.lang.String[]],perimetro,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculosCirculo.java,Code.Java.Abacus.v1.Refactored.CalculosCirculo,main/1[java.lang.String[]],pi,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculosCirculo.java,Code.Java.Abacus.v1.Refactored.CalculosCirculo,main/1[java.lang.String[]],radio,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,"calcular/2[Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto,Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto]",p1,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,"calcular/2[Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto,Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto]",p2,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,"calcular/2[Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto,Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto]",dx,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,"calcular/2[Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto,Code.Java.Abacus.v1.Refactored.PendienteRecta.Punto]",dy,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,main/1[java.lang.String[]],p1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,main/1[java.lang.String[]],p2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,main/1[java.lang.String[]],e,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta,main/1[java.lang.String[]],pendiente,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionCelsiusFahrenheit.java,Code.Java.Abacus.v1.Refactored.ConversionCelsiusFahrenheit,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionCelsiusFahrenheit.java,Code.Java.Abacus.v1.Refactored.ConversionCelsiusFahrenheit,main/1[java.lang.String[]],celsius,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionCelsiusFahrenheit.java,Code.Java.Abacus.v1.Refactored.ConversionCelsiusFahrenheit,main/1[java.lang.String[]],fahrenheit,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaCuadrado.java,Code.Java.Abacus.v1.Refactored.AreaCuadrado,calcular/1[double],lado,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaCuadrado.java,Code.Java.Abacus.v1.Refactored.AreaCuadrado,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaCuadrado.java,Code.Java.Abacus.v1.Refactored.AreaCuadrado,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaCuadrado.java,Code.Java.Abacus.v1.Refactored.AreaCuadrado,main/1[java.lang.String[]],lado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DivisionNumeros.java,Code.Java.Abacus.v1.Refactored.DivisionNumeros,"dividir/2[double,double]",divisor,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DivisionNumeros.java,Code.Java.Abacus.v1.Refactored.DivisionNumeros,"dividir/2[double,double]",dividendo,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DivisionNumeros.java,Code.Java.Abacus.v1.Refactored.DivisionNumeros,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DivisionNumeros.java,Code.Java.Abacus.v1.Refactored.DivisionNumeros,main/1[java.lang.String[]],divisor,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DivisionNumeros.java,Code.Java.Abacus.v1.Refactored.DivisionNumeros,main/1[java.lang.String[]],dividendo,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DivisionNumeros.java,Code.Java.Abacus.v1.Refactored.DivisionNumeros,main/1[java.lang.String[]],resultado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DivisionNumeros.java,Code.Java.Abacus.v1.Refactored.DivisionNumeros,main/1[java.lang.String[]],e,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Densidad.java,Code.Java.Abacus.v1.Refactored.Densidad,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Densidad.java,Code.Java.Abacus.v1.Refactored.Densidad,main/1[java.lang.String[]],masa,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Densidad.java,Code.Java.Abacus.v1.Refactored.Densidad,main/1[java.lang.String[]],densidad,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Densidad.java,Code.Java.Abacus.v1.Refactored.Densidad,main/1[java.lang.String[]],volumen,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MCDEuclides.java,Code.Java.Abacus.v1.Refactored.MCDEuclides,"calcular/2[int,int]",a,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MCDEuclides.java,Code.Java.Abacus.v1.Refactored.MCDEuclides,"calcular/2[int,int]",b,6
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MCDEuclides.java,Code.Java.Abacus.v1.Refactored.MCDEuclides,"calcular/2[int,int]",temp,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MCDEuclides.java,Code.Java.Abacus.v1.Refactored.MCDEuclides,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MCDEuclides.java,Code.Java.Abacus.v1.Refactored.MCDEuclides,main/1[java.lang.String[]],a,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MCDEuclides.java,Code.Java.Abacus.v1.Refactored.MCDEuclides,main/1[java.lang.String[]],b,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MCDEuclides.java,Code.Java.Abacus.v1.Refactored.MCDEuclides,main/1[java.lang.String[]],mcd,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RestaNumeros.java,Code.Java.Abacus.v1.Refactored.RestaNumeros,"restar/2[double,double]",a,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RestaNumeros.java,Code.Java.Abacus.v1.Refactored.RestaNumeros,"restar/2[double,double]",b,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RestaNumeros.java,Code.Java.Abacus.v1.Refactored.RestaNumeros,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RestaNumeros.java,Code.Java.Abacus.v1.Refactored.RestaNumeros,main/1[java.lang.String[]],numero1,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RestaNumeros.java,Code.Java.Abacus.v1.Refactored.RestaNumeros,main/1[java.lang.String[]],numero2,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/RestaNumeros.java,Code.Java.Abacus.v1.Refactored.RestaNumeros,main/1[java.lang.String[]],resultado,1
